station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
727930,24233,2005,1,12,40.20000076293945,24,34.29999923706055,24,1016.9000244140625,18.0,1000.2000122070312,14.0,10.0,24,15.0,24.0,22.0,32.099998474121094,23.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,10,5,79.9000015258789,23,69.5,23,1013.0999755859375,19.0,,,8.399999618530273,23,2.799999952316284,23.0,7.0,,73.0,True,,,0.009999999776482582,,True,True,True,True,True,True
725650,3017,2006,3,17,34.599998474121094,24,11.800000190734863,24,1016.7999877929688,19.0,,,10.0,24,9.0,24.0,13.0,,19.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,2,8,60.0,19,32.0,19,1014.2999877929688,19.0,,,10.0,19,3.299999952316284,19.0,8.899999618530273,20.0,37.400001525878906,True,,,0.0,,False,False,False,False,False,False
725033,94728,2008,11,30,39.099998474121094,24,29.100000381469727,24,1011.0999755859375,19.0,,,6.800000190734863,24,7.900000095367432,24.0,16.899999618530273,23.899999618530273,35.599998474121094,True,,,0.6200000047683716,,False,False,False,False,False,False
722544,13958,2008,6,9,87.30000305175781,24,67.5,24,1009.9000244140625,20.0,,,10.0,24,7.900000095367432,24.0,14.0,25.100000381469727,78.80000305175781,True,,,0.0,,False,False,False,False,False,False
722544,13958,2009,5,1,78.19999694824219,24,69.0999984741211,24,1013.2000122070312,20.0,,,9.300000190734863,24,6.099999904632568,24.0,8.899999618530273,18.100000381469727,71.5999984741211,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,9,8,79.5,21,58.0,21,1013.7999877929688,21.0,,,10.0,21,2.799999952316284,21.0,7.0,,66.0,False,,,,,False,False,False,False,False,False
727930,24233,2007,6,24,55.79999923706055,24,46.29999923706055,24,1017.0,21.0,,,9.800000190734863,24,7.900000095367432,24.0,14.0,21.0,50.0,False,,,0.20000000298023224,,False,False,False,False,False,False
722544,13958,2008,2,9,61.5,21,30.299999237060547,21,1016.2999877929688,21.0,,,10.0,21,1.899999976158142,21.0,8.0,19.0,46.400001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2008,9,28,87.69999694824219,21,39.70000076293945,21,1011.0999755859375,21.0,,,10.0,21,4.699999809265137,20.0,22.899999618530273,28.899999618530273,79.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,5,26,70.69999694824219,24,41.29999923706055,24,1002.2000122070312,22.0,,,10.0,24,10.899999618530273,24.0,33.0,47.0,51.79999923706055,True,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2006,4,15,77.0,24,60.099998474121094,24,1008.9000244140625,22.0,,,10.0,24,9.399999618530273,24.0,13.0,22.0,69.0999984741211,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,12,14,60.29999923706055,24,45.20000076293945,24,1017.9000244140625,22.0,,,10.0,24,2.5,24.0,8.0,,46.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,12,22,38.79999923706055,24,34.5,24,1025.0,22.0,,,8.199999809265137,24,5.800000190734863,24.0,16.899999618530273,23.899999618530273,32.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,4,18,46.099998474121094,24,35.70000076293945,24,1006.2999877929688,22.0,,,10.0,24,7.400000095367432,24.0,11.100000381469727,20.0,42.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2008,7,29,86.5,24,67.0,24,1009.7999877929688,22.0,,,10.0,24,6.099999904632568,24.0,9.899999618530273,21.0,75.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,10,4,73.80000305175781,24,24.299999237060547,24,1007.2000122070312,23.0,,,10.0,24,13.199999809265137,24.0,21.0,28.899999618530273,64.9000015258789,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,5,14,55.0,24,47.900001525878906,24,1015.7999877929688,23.0,,,10.0,24,6.900000095367432,24.0,11.100000381469727,18.100000381469727,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,3,1,51.20000076293945,24,23.200000762939453,24,1005.7999877929688,23.0,,,10.0,24,11.5,24.0,26.0,33.0,28.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,12,15,42.599998474121094,24,37.70000076293945,24,1016.5,23.0,,,9.699999809265137,24,10.699999809265137,24.0,21.0,28.0,41.0,False,,,0.12999999523162842,,False,False,False,False,False,False
722544,13958,2008,7,16,85.0,24,68.19999694824219,24,1015.7999877929688,23.0,,,10.0,24,3.5999999046325684,24.0,8.0,,77.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,6,10,86.0,24,69.19999694824219,24,1009.7999877929688,23.0,,,10.0,24,6.800000190734863,24.0,9.899999618530273,20.0,77.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,6,17,60.400001525878906,24,52.099998474121094,24,1023.9000244140625,23.0,,,10.0,24,4.099999904632568,24.0,8.0,,55.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,7,31,75.5,24,64.9000015258789,24,1023.2999877929688,24.0,,,8.800000190734863,24,3.299999952316284,24.0,7.0,,71.0999984741211,False,,,0.0,,True,True,True,True,True,True
722544,13958,2005,12,18,47.599998474121094,24,37.599998474121094,24,1030.0,24.0,,,9.899999618530273,24,2.9000000953674316,24.0,6.0,,39.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,3,13,39.099998474121094,24,21.399999618530273,24,1006.0,24.0,,,9.800000190734863,24,5.099999904632568,24.0,12.0,15.899999618530273,30.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,9,5,72.30000305175781,24,52.29999923706055,24,1027.199951171875,24.0,,,9.899999618530273,24,5.800000190734863,24.0,10.100000381469727,15.0,64.9000015258789,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,4,4,47.099998474121094,24,32.20000076293945,24,1003.9000244140625,24.0,,,9.899999618530273,24,8.5,24.0,13.0,23.899999618530273,39.900001525878906,False,,,0.09000000357627869,,False,False,False,False,False,False
723860,23169,2005,3,21,58.70000076293945,24,30.200000762939453,24,1014.0,24.0,,,9.899999618530273,24,5.599999904632568,24.0,13.0,,48.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,5,16,64.4000015258789,24,38.5,24,1003.5999755859375,24.0,,,10.0,24,9.199999809265137,24.0,15.899999618530273,,41.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,10,30,43.5,24,35.599998474121094,24,1018.5,24.0,,,9.899999618530273,24,7.800000190734863,24.0,13.0,16.899999618530273,33.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,3,2,39.20000076293945,24,20.5,24,1013.7000122070312,24.0,,,10.0,24,8.100000381469727,24.0,13.0,15.899999618530273,21.200000762939453,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,8,15,75.5999984741211,24,60.70000076293945,24,1013.2000122070312,24.0,,,9.5,24,6.699999809265137,24.0,28.899999618530273,35.0,68.0,False,,,0.25999999046325684,,False,False,False,False,False,False
723860,23169,2005,7,17,104.80000305175781,24,38.599998474121094,24,1004.4000244140625,24.0,,,9.899999618530273,24,6.0,24.0,12.0,14.0,89.0999984741211,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,5,3,72.4000015258789,24,40.0,24,1011.7999877929688,24.0,,,10.0,24,7.400000095367432,24.0,18.100000381469727,25.100000381469727,61.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,6,14,84.0,24,68.4000015258789,24,1003.7000122070312,24.0,,,9.800000190734863,24,6.900000095367432,24.0,14.0,22.0,75.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,6,20,77.9000015258789,24,36.400001525878906,24,1006.4000244140625,24.0,,,10.0,24,10.0,24.0,22.0,22.899999618530273,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,9,3,55.79999923706055,24,40.29999923706055,24,1021.0,24.0,,,9.300000190734863,24,6.900000095367432,24.0,9.899999618530273,,43.0,False,,,0.0,,True,True,True,True,True,True
725033,94728,2006,12,17,47.599998474121094,24,30.899999618530273,24,1020.4000244140625,24.0,,,10.0,24,4.699999809265137,24.0,9.899999618530273,20.0,41.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,11,11,37.099998474121094,24,16.5,24,1017.5999755859375,24.0,,,10.0,24,10.0,24.0,21.0,29.899999618530273,23.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,3,23,41.5,24,20.299999237060547,24,1018.2999877929688,24.0,,,10.0,24,7.400000095367432,24.0,12.0,25.100000381469727,33.79999923706055,True,,,0.0,,False,False,False,False,False,False
725033,94728,2006,7,3,78.0999984741211,24,66.30000305175781,24,1016.0,24.0,,,9.800000190734863,24,4.300000190734863,24.0,8.899999618530273,14.0,71.5999984741211,True,,,0.029999999329447746,,False,False,False,False,False,False
725650,3017,2007,4,3,45.099998474121094,24,26.5,24,1013.7999877929688,24.0,,,10.0,24,11.100000381469727,24.0,22.899999618530273,25.100000381469727,28.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,6,14,63.099998474121094,24,45.0,24,1013.2999877929688,24.0,,,10.0,24,6.0,24.0,12.0,14.0,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
722544,13958,2007,12,20,65.0,24,47.599998474121094,24,1012.5999755859375,24.0,,,8.899999618530273,24,3.799999952316284,24.0,12.0,22.0,55.400001525878906,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,9,16,58.0,24,42.0,24,1024.199951171875,24.0,,,10.0,24,2.9000000953674316,24.0,8.0,,50.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,3,3,25.5,24,2.700000047683716,24,1024.0999755859375,24.0,,,10.0,24,9.699999809265137,24.0,22.0,,18.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,6,2,68.0999984741211,24,44.20000076293945,24,1013.7000122070312,24.0,,,10.0,24,6.300000190734863,24.0,11.100000381469727,,53.599998474121094,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,3,21,33.29999923706055,24,11.800000190734863,24,1039.199951171875,24.0,,,10.0,24,5.900000095367432,24.0,11.100000381469727,16.899999618530273,26.100000381469727,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,10,28,54.0,24,35.599998474121094,24,1023.5999755859375,24.0,,,10.0,24,5.699999809265137,24.0,8.899999618530273,19.0,48.20000076293945,True,,,0.3499999940395355,,False,False,False,False,False,False
727930,24233,2008,10,27,49.599998474121094,24,40.20000076293945,24,1024.0999755859375,24.0,,,10.0,24,6.300000190734863,24.0,12.0,,42.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,2,22,35.900001525878906,24,20.799999237060547,24,1009.5999755859375,24.0,,,10.0,24,5.099999904632568,24.0,8.0,,25.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2008,9,10,60.599998474121094,24,48.5,24,1016.5,24.0,,,9.699999809265137,24,3.700000047683716,24.0,8.0,,50.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,4,19,73.5,24,7.0,24,1003.4000244140625,24.0,,,10.0,24,11.100000381469727,24.0,23.899999618530273,32.099998474121094,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,5,24,55.900001525878906,24,44.400001525878906,24,1008.0999755859375,24.0,,,9.800000190734863,24,4.300000190734863,24.0,19.0,22.899999618530273,51.79999923706055,True,,,0.029999999329447746,,False,False,False,False,False,False
725650,3017,2008,10,25,53.79999923706055,24,19.399999618530273,24,1013.0999755859375,24.0,,,10.0,24,12.0,24.0,22.899999618530273,30.899999618530273,35.599998474121094,True,,,0.0,,False,False,False,False,False,False
725033,94728,2009,3,23,35.70000076293945,24,1.7999999523162842,24,1026.0,24.0,,,10.0,24,7.400000095367432,24.0,15.0,22.0,28.399999618530273,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,5,4,53.5,24,39.900001525878906,24,1009.4000244140625,24.0,,,9.600000381469727,24,10.100000381469727,24.0,16.899999618530273,,43.0,False,,,0.03999999910593033,,False,False,False,False,False,False
722544,13958,2009,1,2,58.5,24,52.400001525878906,24,1012.2000122070312,24.0,,,9.0,24,2.299999952316284,24.0,7.0,19.0,48.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,5,12,64.19999694824219,24,40.70000076293945,24,1003.0,24.0,,,10.0,24,9.399999618530273,24.0,18.100000381469727,30.899999618530273,42.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,1,11,34.900001525878906,24,13.100000381469727,24,1023.4000244140625,24.0,,,10.0,24,9.5,24.0,18.100000381469727,26.0,18.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,11,21,43.79999923706055,24,19.100000381469727,24,1007.9000244140625,24.0,,,10.0,24,9.5,24.0,15.0,,30.0,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,4,15,55.900001525878906,24,28.0,24,998.9000244140625,24.0,,,10.0,24,13.0,24.0,25.100000381469727,34.0,36.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,5,20,52.400001525878906,24,47.900001525878906,24,1016.7000122070312,24.0,999.5999755859375,24.0,9.100000381469727,24,6.400000095367432,24.0,11.100000381469727,20.0,48.0,False,,,0.44999998807907104,,True,True,True,True,True,True
722544,13958,2006,10,26,83.0999984741211,8,69.80000305175781,8,,,,,10.0,8,5.099999904632568,8.0,7.0,,75.19999694824219,True,,,0.0,,False,False,False,False,False,False
722544,13958,2005,9,20,82.69999694824219,21,67.5999984741211,21,1019.2000122070312,15.0,,,8.699999809265137,21,2.299999952316284,21.0,5.099999904632568,,73.0,True,,,0.0,,True,True,True,True,True,True
727930,24233,2007,3,19,51.0,21,46.900001525878906,21,1010.9000244140625,16.0,,,9.800000190734863,21,6.800000190734863,21.0,13.0,20.0,48.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,9,5,64.9000015258789,23,58.0,23,1018.7999877929688,18.0,,,10.0,23,3.5999999046325684,23.0,8.0,,57.900001525878906,False,,,0.41999998688697815,,False,False,False,False,False,False
727930,24233,2007,2,7,46.599998474121094,24,44.900001525878906,24,1014.2000122070312,18.0,,,4.699999809265137,24,3.5,24.0,9.899999618530273,,41.0,False,,,0.029999999329447746,,True,True,True,True,True,True
725033,94728,2007,12,21,37.5,24,29.0,24,1027.4000244140625,18.0,,,10.0,24,7.5,24.0,12.0,21.0,35.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2009,12,14,57.70000076293945,24,55.0,24,1014.7999877929688,18.0,,,6.5,24,1.2999999523162842,24.0,6.0,,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2006,3,21,17.100000381469727,24,13.100000381469727,24,1020.9000244140625,19.0,,,5.300000190734863,24,6.800000190734863,24.0,15.0,,10.899999618530273,False,,,0.11999999731779099,1.2000000476837158,False,False,False,False,False,False
722544,13958,2007,2,23,66.19999694824219,24,56.79999923706055,24,1015.5,19.0,,,9.399999618530273,24,7.099999904632568,24.0,12.0,19.0,62.099998474121094,False,,,0.019999999552965164,,False,False,False,False,False,False
722544,13958,2008,12,10,39.099998474121094,24,25.100000381469727,24,1022.5999755859375,19.0,,,8.800000190734863,24,8.899999618530273,24.0,14.0,26.0,33.099998474121094,False,,,0.25,,False,False,False,False,False,False
722544,13958,2009,1,6,46.900001525878906,24,37.900001525878906,24,1009.7000122070312,19.0,,,8.300000190734863,24,2.299999952316284,24.0,7.0,18.100000381469727,37.400001525878906,True,,,0.4099999964237213,,False,False,False,False,False,False
722544,13958,2009,7,30,85.0,24,71.19999694824219,24,1010.2000122070312,19.0,,,10.0,24,5.5,24.0,11.100000381469727,22.0,73.0,False,,,,,False,False,False,False,False,False
722544,13958,2009,11,7,66.0,24,57.599998474121094,24,1019.0,19.0,,,7.800000190734863,24,2.4000000953674316,24.0,6.0,,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
727930,24233,2005,4,11,46.5,24,41.400001525878906,24,1015.7000122070312,20.0,,,9.5,24,7.699999809265137,24.0,16.899999618530273,23.899999618530273,37.900001525878906,False,,,0.38999998569488525,,True,True,True,True,True,True
725033,94728,2007,5,18,51.79999923706055,24,43.5,24,1020.4000244140625,20.0,,,10.0,24,7.0,24.0,12.0,21.0,48.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,6,11,86.0,22,66.9000015258789,22,1011.0999755859375,20.0,,,10.0,22,6.800000190734863,22.0,11.100000381469727,21.0,78.80000305175781,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,10,10,23.299999237060547,24,19.100000381469727,24,1023.5,20.0,,,6.699999809265137,24,9.699999809265137,24.0,23.899999618530273,33.0,17.100000381469727,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,4,12,40.70000076293945,24,36.29999923706055,24,1013.7999877929688,21.0,,,9.5,24,7.599999904632568,24.0,20.0,28.0,35.599998474121094,True,,,0.28999999165534973,,True,True,True,True,True,True
722544,13958,2006,3,1,69.4000015258789,23,55.900001525878906,23,1013.0999755859375,21.0,,,9.699999809265137,23,6.099999904632568,23.0,8.899999618530273,19.0,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,10,17,74.5,24,58.900001525878906,24,1004.4000244140625,21.0,,,10.0,24,3.0,24.0,8.899999618530273,,60.79999923706055,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,6,3,54.400001525878906,24,47.20000076293945,24,1013.0,21.0,,,7.199999809265137,24,5.800000190734863,24.0,18.100000381469727,28.0,48.0,False,,,0.09000000357627869,,False,False,False,False,False,False
725033,94728,2008,5,18,59.099998474121094,24,48.599998474121094,24,997.7000122070312,21.0,,,8.899999618530273,24,3.799999952316284,24.0,12.0,20.0,52.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,11,15,69.4000015258789,24,63.20000076293945,24,1011.5999755859375,21.0,,,7.599999904632568,24,2.700000047683716,24.0,7.0,19.0,64.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,10,12,60.70000076293945,24,58.0,24,1016.0,21.0,,,6.199999809265137,24,1.7000000476837158,24.0,4.099999904632568,,55.400001525878906,True,,,0.5699999928474426,,False,False,False,False,False,False
725650,3017,2005,5,25,56.900001525878906,24,43.400001525878906,24,1014.7000122070312,22.0,,,9.800000190734863,24,10.0,24.0,21.0,27.0,46.0,True,,,0.0,,True,True,True,True,True,True
725650,3017,2006,1,16,32.5,24,16.0,24,1007.7000122070312,22.0,,,9.699999809265137,24,14.0,24.0,21.0,28.0,24.799999237060547,True,,,,,False,False,False,False,False,False
723860,23169,2007,11,24,50.70000076293945,22,1.7000000476837158,22,1017.4000244140625,22.0,,,10.0,22,3.700000047683716,22.0,11.100000381469727,16.899999618530273,42.79999923706055,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,11,17,62.5,24,51.20000076293945,24,1014.2000122070312,22.0,,,9.800000190734863,24,1.5,24.0,6.0,,57.20000076293945,True,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2007,1,20,40.599998474121094,24,37.20000076293945,24,1024.199951171875,22.0,,,9.399999618530273,24,9.300000190734863,24.0,15.899999618530273,20.0,37.0,False,,,0.20999999344348907,,False,False,False,False,False,False
727930,24233,2008,11,12,54.599998474121094,24,51.900001525878906,24,1011.5999755859375,22.0,,,7.300000190734863,24,12.800000190734863,24.0,20.0,28.0,46.0,False,,,0.8700000047683716,,False,False,False,False,False,False
727930,24233,2009,4,10,47.79999923706055,24,41.400001525878906,24,1013.5999755859375,22.0,,,9.899999618530273,24,4.199999809265137,24.0,8.0,,43.0,False,,,0.009999999776482582,,False,False,False,False,False,False
723860,23169,2009,7,21,86.5999984741211,24,58.5,24,1009.7999877929688,22.0,939.5,4.0,9.899999618530273,24,7.0,24.0,21.0,25.100000381469727,75.0,False,,,0.23999999463558197,,False,False,False,False,False,False
727930,24233,2005,4,3,46.099998474121094,24,42.70000076293945,24,1005.9000244140625,23.0,,,9.0,24,2.299999952316284,24.0,8.899999618530273,,37.900001525878906,False,,,0.10999999940395355,,True,True,True,True,True,True
725033,94728,2005,3,28,41.79999923706055,24,39.5,24,1010.2000122070312,23.0,,,4.599999904632568,24,8.699999809265137,24.0,13.0,22.0,37.0,False,,,0.3700000047683716,,True,True,True,True,True,True
725650,3017,2005,11,14,40.20000076293945,24,24.700000762939453,24,1011.4000244140625,23.0,,,9.899999618530273,24,7.0,24.0,35.900001525878906,53.0,24.100000381469727,False,,,0.05999999865889549,,False,False,False,False,False,False
722544,13958,2006,1,17,53.0,23,26.799999237060547,23,1015.4000244140625,23.0,,,10.0,23,10.399999618530273,23.0,15.0,25.100000381469727,44.099998474121094,False,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2006,6,11,83.4000015258789,24,64.5999984741211,24,1008.2999877929688,23.0,,,9.0,24,6.599999904632568,24.0,11.100000381469727,18.100000381469727,71.5999984741211,True,,,0.0,,False,False,False,False,False,False
725650,3017,2006,2,10,22.299999237060547,24,10.699999809265137,24,1027.5,23.0,,,7.300000190734863,24,12.399999618530273,24.0,22.0,26.0,15.800000190734863,True,,,0.05000000074505806,1.2000000476837158,True,True,True,True,True,True
725650,3017,2007,2,25,27.200000762939453,23,15.399999618530273,23,1009.0,23.0,,,10.0,23,9.199999809265137,23.0,15.899999618530273,,14.0,True,,,0.029999999329447746,,False,False,False,False,False,False
725650,3017,2007,10,7,49.900001525878906,24,30.700000762939453,24,1011.4000244140625,23.0,,,9.699999809265137,24,9.300000190734863,24.0,27.0,34.0,37.0,True,,,0.05999999865889549,,False,False,False,False,False,False
723860,23169,2007,11,23,51.29999923706055,24,1.7999999523162842,24,1013.9000244140625,23.0,,,10.0,24,8.199999809265137,24.0,15.899999618530273,23.899999618530273,39.20000076293945,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,10,17,56.599998474121094,24,49.70000076293945,24,1022.7000122070312,23.0,,,10.0,24,6.900000095367432,24.0,12.0,,45.0,False,,,0.009999999776482582,,False,False,False,False,False,False
725033,94728,2005,12,15,23.399999618530273,24,10.5,24,1027.5999755859375,24.0,,,9.899999618530273,24,4.900000095367432,24.0,9.899999618530273,15.0,14.0,False,,,0.009999999776482582,,True,True,True,True,True,True
722544,13958,2005,10,22,67.69999694824219,24,48.29999923706055,24,1016.2999877929688,24.0,,,9.899999618530273,24,4.400000095367432,24.0,6.0,,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,11,24,64.0,24,34.599998474121094,24,1011.5,24.0,,,9.899999618530273,24,2.0,24.0,7.0,,48.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,3,27,41.0,24,19.5,24,1015.2000122070312,24.0,,,10.0,24,8.800000190734863,24.0,14.0,,28.899999618530273,False,,,0.009999999776482582,,False,False,False,False,False,False
725033,94728,2005,5,7,52.099998474121094,24,40.099998474121094,24,1014.5,24.0,,,9.899999618530273,24,8.899999618530273,24.0,15.0,26.0,46.0,False,,,0.029999999329447746,,False,False,False,False,False,False
723860,23169,2005,5,17,71.0,24,29.200000762939453,24,1004.0,24.0,,,9.699999809265137,24,9.699999809265137,24.0,24.100000381469727,32.099998474121094,60.79999923706055,True,,,0.0,,False,False,False,False,False,False
723860,23169,2005,9,25,77.30000305175781,24,20.799999237060547,24,1008.7999877929688,24.0,,,9.899999618530273,24,4.5,24.0,10.100000381469727,,64.0,True,,,0.0,,False,False,False,False,False,False
727930,24233,2005,4,23,61.29999923706055,24,46.900001525878906,24,1009.2000122070312,24.0,,,9.899999618530273,24,6.699999809265137,24.0,12.0,19.0,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,11,15,60.599998474121094,24,25.200000762939453,24,1022.0999755859375,24.0,,,10.0,24,12.600000381469727,24.0,21.0,26.0,50.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,1,4,51.79999923706055,24,35.900001525878906,24,1026.5999755859375,24.0,,,10.0,24,2.700000047683716,24.0,6.0,,44.599998474121094,True,,,0.0,,False,False,False,False,False,False
725033,94728,2006,6,19,81.0999984741211,24,64.30000305175781,24,1013.0,24.0,,,6.400000095367432,24,6.800000190734863,24.0,14.0,20.0,73.4000015258789,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,6,6,93.5999984741211,24,27.899999618530273,24,1004.7999877929688,24.0,,,10.0,24,5.199999809265137,24.0,12.0,14.0,79.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,9,13,86.5,24,40.599998474121094,24,1009.2999877929688,24.0,,,10.0,24,3.700000047683716,24.0,7.0,,75.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,12,19,42.79999923706055,24,23.0,24,1023.5,24.0,,,10.0,24,5.199999809265137,24.0,11.100000381469727,23.899999618530273,39.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,12,12,61.0,24,44.79999923706055,24,1021.4000244140625,24.0,,,10.0,24,6.5,24.0,9.899999618530273,14.0,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,12,9,54.20000076293945,24,23.600000381469727,24,1016.2000122070312,24.0,,,10.0,24,4.199999809265137,24.0,8.0,,44.599998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2006,7,12,94.69999694824219,24,26.399999618530273,24,1007.9000244140625,24.0,,,9.600000381469727,24,11.300000190734863,24.0,18.100000381469727,22.899999618530273,80.5999984741211,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,9,27,75.19999694824219,24,31.5,24,1013.2000122070312,24.0,,,10.0,24,3.0999999046325684,24.0,6.0,,64.4000015258789,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,9,8,90.30000305175781,24,34.5,24,1007.9000244140625,24.0,,,10.0,24,3.4000000953674316,24.0,8.899999618530273,,78.0999984741211,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,8,22,93.80000305175781,24,23.0,24,1003.0,24.0,,,10.0,24,6.300000190734863,24.0,15.899999618530273,22.0,78.0999984741211,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,12,20,38.5,24,29.399999618530273,24,1019.7999877929688,24.0,,,8.800000190734863,24,3.5,24.0,8.0,14.0,35.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,10,6,73.4000015258789,24,28.200000762939453,24,997.7000122070312,24.0,,,10.0,24,16.799999237060547,24.0,27.0,35.0,50.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,11,3,43.5,24,16.5,24,1023.7000122070312,24.0,,,10.0,24,7.300000190734863,24.0,11.100000381469727,15.0,28.399999618530273,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,9,30,63.79999923706055,24,49.400001525878906,24,1031.199951171875,24.0,,,10.0,24,3.299999952316284,24.0,6.0,,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,6,28,70.19999694824219,24,50.900001525878906,24,1016.2000122070312,24.0,,,9.5,24,7.199999809265137,24.0,14.0,19.0,55.0,False,,,,,False,False,False,False,False,False
725650,3017,2007,6,29,72.19999694824219,24,51.400001525878906,24,1013.2000122070312,24.0,,,10.0,24,9.199999809265137,24.0,16.899999618530273,25.100000381469727,55.0,False,,,,,False,False,False,False,False,False
725650,3017,2008,8,8,68.19999694824219,24,57.900001525878906,24,1013.5,24.0,,,9.100000381469727,24,5.400000095367432,24.0,13.0,,60.099998474121094,False,,,0.0,,True,True,True,True,True,True
